date	experiment	round	assay	plate	row	col	sort	TOF	EXT	time	green	yellow	red	norm.EXT	norm.green	norm.yellow	norm.red	object	call50	stage	strain	condition	control	contamination
20210330	abzdom	NA	NA	2	D	11	0	412	1048	3575	624	209	34	2.5436893203883497	1.5145631067961165	0.5072815533980582	0.0825242718446602	1	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	550	1680	3622	931	305	52	3.0545454545454547	1.6927272727272726	0.5545454545454546	0.09454545454545454	1	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	785	2222	3778	97	31	22	2.830573248407643	0.12356687898089172	0.03949044585987261	0.02802547770700637	0.9999999996007272	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	498	1361	3872	65	24	20	2.7329317269076303	0.13052208835341367	0.04819277108433735	0.040160642570281124	0.9999999999206333	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	450	1269	4012	76	28	18	2.82	0.1688888888888889	0.06222222222222222	0.04	0.9999999990379616	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	491	1413	4043	1085	353	51	2.8778004073319754	2.209775967413442	0.7189409368635438	0.10386965376782077	1	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	457	1194	4107	70	22	17	2.612691466083151	0.15317286652078774	0.04814004376367615	0.037199124726477024	0.9999999983956754	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	62	64	4122	4	3	2	1.032258064516129	0.06451612903225806	0.04838709677419355	0.03225806451612903	0.9467203372750066	object	L1	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	273	1327	4122	1163	390	57	4.86080586080586	4.26007326007326	1.4285714285714286	0.2087912087912088	1	object	L4	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	451	1463	4169	1170	388	54	3.2439024390243905	2.5942350332594235	0.8603104212860311	0.1197339246119734	1	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	857	2580	4278	1592	527	83	3.010501750291715	1.8576429404900816	0.6149358226371062	0.09684947491248541	1	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	523	1587	4325	85	39	30	3.0344168260038242	0.16252390057361377	0.0745697896749522	0.05736137667304015	0.9999999999999996	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	382	993	4356	672	219	34	2.599476439790576	1.7591623036649215	0.5732984293193717	0.08900523560209424	1	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	449	1354	4372	75	27	20	3.0155902004454345	0.16703786191536749	0.060133630289532294	0.044543429844097995	0.9999999935688674	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	430	1422	4699	1181	385	56	3.3069767441860467	2.7465116279069766	0.8953488372093024	0.13023255813953488	1	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	411	1025	4965	620	204	36	2.493917274939173	1.508515815085158	0.49635036496350365	0.08759124087591241	1	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	450	1424	5027	1152	373	56	3.1644444444444444	2.56	0.8288888888888889	0.12444444444444444	1	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	487	1664	5089	117	36	25	3.4168377823408624	0.2402464065708419	0.07392197125256673	0.0513347022587269	0.9999999137460153	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	365	905	5167	558	188	33	2.4794520547945207	1.5287671232876712	0.5150684931506849	0.09041095890410959	1	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	476	1172	5604	643	211	35	2.46218487394958	1.3508403361344539	0.4432773109243697	0.07352941176470588	1	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	380	833	6198	548	179	28	2.192105263157895	1.4421052631578948	0.4710526315789474	0.07368421052631578	1	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	D	11	0	476	1542	6526	83	36	31	3.2394957983193278	0.17436974789915966	0.07563025210084033	0.06512605042016807	0.9999999999999802	object	adult	ECA1076	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	1	0	499	1566	0	1207	392	60	3.1382765531062122	2.4188376753507015	0.7855711422845691	0.12024048096192384	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	1	0	463	1493	421	1167	380	59	3.224622030237581	2.5205183585313176	0.8207343412526998	0.12742980561555076	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	1	0	671	1839	687	1115	363	57	2.7406855439642324	1.661698956780924	0.5409836065573771	0.08494783904619971	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	1	0	364	788	859	474	158	22	2.1648351648351647	1.3021978021978022	0.4340659340659341	0.06043956043956044	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	1	0	542	1885	1982	90	41	33	3.477859778597786	0.16605166051660517	0.07564575645756458	0.06088560885608856	0.9999999999998048	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	1	0	307	1181	3091	702	233	41	3.8469055374592833	2.2866449511400653	0.758957654723127	0.13355048859934854	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	1	0	314	1511	3606	1244	427	64	4.812101910828026	3.961783439490446	1.3598726114649682	0.20382165605095542	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	1	0	449	1319	3699	82	27	22	2.937639198218263	0.18262806236080179	0.060133630289532294	0.04899777282850779	0.9999999996018855	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	1	0	458	1406	3888	80	27	20	3.069868995633188	0.17467248908296942	0.05895196506550218	0.043668122270742356	0.999999959165078	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	1	0	547	1314	5011	709	234	40	2.4021937842778796	1.2961608775137112	0.42778793418647165	0.07312614259597806	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	1	0	460	1409	5572	83	26	20	3.0630434782608695	0.18043478260869567	0.05652173913043478	0.043478260869565216	0.9999998902848031	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	410	1256	0	78	29	21	3.0634146341463415	0.1902439024390244	0.07073170731707316	0.05121951219512195	0.99999999902184	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	443	1143	2153	663	214	41	2.580135440180587	1.4966139954853273	0.48306997742663654	0.09255079006772009	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	430	1208	2716	746	244	40	2.8093023255813954	1.7348837209302326	0.5674418604651162	0.09302325581395349	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	543	1713	3246	1332	425	65	3.154696132596685	2.453038674033149	0.7826887661141805	0.11970534069981584	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	349	1312	3621	1111	382	63	3.7593123209169055	3.183381088825215	1.0945558739255015	0.18051575931232092	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	445	1007	3996	830	275	39	2.262921348314607	1.8651685393258426	0.6179775280898876	0.08764044943820225	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	478	1019	4339	875	280	44	2.1317991631799162	1.8305439330543933	0.5857740585774058	0.09205020920502092	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	420	1114	4339	655	217	39	2.6523809523809523	1.5595238095238095	0.5166666666666667	0.09285714285714286	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	412	866	4371	37	15	9	2.1019417475728157	0.08980582524271845	0.03640776699029126	0.021844660194174758	0.9999999967600189	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	333	1328	4371	1180	398	64	3.987987987987988	3.5435435435435436	1.1951951951951951	0.1921921921921922	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	468	1204	4449	618	212	37	2.572649572649573	1.3205128205128205	0.452991452991453	0.07905982905982906	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	399	826	4527	601	195	28	2.0701754385964914	1.506265664160401	0.48872180451127817	0.07017543859649122	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	416	1027	4620	760	255	33	2.46875	1.8269230769230769	0.6129807692307693	0.07932692307692307	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	531	1295	4729	1083	345	56	2.43879472693032	2.0395480225988702	0.6497175141242938	0.10546139359698682	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	485	1543	4807	102	34	30	3.181443298969072	0.21030927835051547	0.07010309278350516	0.061855670103092786	0.9999999999987833	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	74	238	5322	30	19	20	3.2162162162162162	0.40540540540540543	0.25675675675675674	0.2702702702702703	0.9999999999827389	object	L1	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	280	863	5369	613	200	32	3.0821428571428573	2.1892857142857145	0.7142857142857143	0.11428571428571428	1	object	L4	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	2	0	467	1931	6463	115	38	30	4.134903640256959	0.2462526766595289	0.08137044967880086	0.06423982869379015	0.9999669950360999	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	3	0	162	683	0	24	12	10	4.216049382716049	0.14814814814814814	0.07407407407407407	0.06172839506172839	0.6551228742000581	object	L2/L3	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	3	0	351	1705	1062	1338	459	72	4.8575498575498575	3.8119658119658117	1.3076923076923077	0.20512820512820512	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	3	0	549	1493	1265	777	260	41	2.7194899817850637	1.4153005464480874	0.47358834244080145	0.07468123861566485	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	3	0	405	930	1921	484	163	24	2.2962962962962963	1.1950617283950618	0.4024691358024691	0.05925925925925926	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	3	0	456	1448	3309	1179	381	55	3.175438596491228	2.585526315789474	0.8355263157894737	0.1206140350877193	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	3	0	366	1247	3340	67	26	18	3.407103825136612	0.1830601092896175	0.07103825136612021	0.04918032786885246	0.9999956441141402	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	3	0	492	1547	4215	1216	390	55	3.144308943089431	2.4715447154471546	0.7926829268292683	0.11178861788617886	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	3	0	294	642	4496	26	12	10	2.183673469387755	0.08843537414965986	0.04081632653061224	0.034013605442176874	0.9999999330864048	object	L4	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	3	0	229	1049	4684	591	195	36	4.580786026200873	2.5807860262008733	0.851528384279476	0.1572052401746725	1	object	L4	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	3	0	444	1073	4887	561	189	32	2.4166666666666665	1.2635135135135136	0.42567567567567566	0.07207207207207207	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	3	0	441	1126	5199	660	218	32	2.5532879818594103	1.4965986394557824	0.4943310657596372	0.07256235827664399	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	3	0	317	1356	5370	1108	362	52	4.277602523659306	3.495268138801262	1.1419558359621451	0.1640378548895899	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	4	0	303	1448	0	1033	338	52	4.778877887788779	3.4092409240924093	1.1155115511551155	0.1716171617161716	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	4	0	217	966	1468	1416	545	67	4.451612903225806	6.525345622119816	2.511520737327189	0.3087557603686636	1	object	L4	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	4	0	433	848	1796	563	181	27	1.9584295612009237	1.300230946882217	0.418013856812933	0.06235565819861432	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	4	0	512	1264	2155	722	242	40	2.46875	1.41015625	0.47265625	0.078125	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	4	0	455	900	2389	654	216	38	1.978021978021978	1.4373626373626374	0.4747252747252747	0.08351648351648351	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	4	0	737	2055	2529	2654	870	112	2.7883310719131615	3.6010854816824964	1.180461329715061	0.1519674355495251	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	4	0	402	993	2576	730	240	36	2.470149253731343	1.8159203980099503	0.5970149253731343	0.08955223880597014	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	4	0	452	1809	2638	110	51	39	4.002212389380531	0.24336283185840707	0.11283185840707964	0.08628318584070796	0.9999999999999971	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	4	0	475	1419	4793	1087	357	50	2.9873684210526315	2.288421052631579	0.751578947368421	0.10526315789473684	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	4	0	270	1326	5058	1151	384	58	4.911111111111111	4.262962962962963	1.4222222222222223	0.21481481481481482	1	object	L4	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	4	0	440	1290	5121	904	301	45	2.9318181818181817	2.0545454545454547	0.6840909090909091	0.10227272727272728	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	4	0	508	1231	5323	734	240	41	2.423228346456693	1.4448818897637796	0.47244094488188976	0.08070866141732283	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	4	0	474	1495	6041	313	98	32	3.154008438818565	0.6603375527426161	0.20675105485232068	0.06751054852320675	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	5	0	917	2191	0	110	20	76	2.3893129770992365	0.11995637949836423	0.021810250817884406	0.08287895310796074	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	5	0	287	1399	2139	1119	373	62	4.874564459930314	3.8989547038327528	1.2996515679442509	0.21602787456445993	1	object	L4	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	5	0	739	1598	2170	941	293	45	2.162381596752368	1.2733423545331528	0.39648173207036536	0.06089309878213803	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	5	0	445	1186	2201	633	206	34	2.6651685393258426	1.4224719101123595	0.46292134831460674	0.07640449438202247	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	5	0	455	1385	2732	1039	340	51	3.043956043956044	2.2835164835164834	0.7472527472527473	0.11208791208791209	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	5	0	232	1026	3153	734	239	35	4.422413793103448	3.163793103448276	1.0301724137931034	0.15086206896551724	1	object	L4	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	5	0	455	1053	3309	777	250	32	2.3142857142857145	1.7076923076923076	0.5494505494505495	0.07032967032967033	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	5	0	470	1424	4355	1076	352	50	3.029787234042553	2.2893617021276595	0.7489361702127659	0.10638297872340426	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	5	0	372	1410	5776	1021	337	55	3.7903225806451615	2.7446236559139785	0.9059139784946236	0.1478494623655914	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	5	0	131	112	5776	0	0	1	0.8549618320610687	0	0	0.007633587786259542	0.9970123583086946	object	L2/L3	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	5	0	356	1346	5854	84	33	24	3.7808988764044944	0.23595505617977527	0.09269662921348315	0.06741573033707865	0.9999999255754073	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	5	0	313	1325	6275	833	282	44	4.233226837060703	2.6613418530351436	0.9009584664536742	0.14057507987220447	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	377	940	0	574	185	25	2.493368700265252	1.5225464190981433	0.4907161803713528	0.06631299734748011	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	381	1563	812	1253	419	64	4.102362204724409	3.288713910761155	1.099737532808399	0.1679790026246719	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	420	1078	1014	838	271	41	2.566666666666667	1.9952380952380953	0.6452380952380953	0.09761904761904762	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	493	1347	1108	704	234	45	2.7322515212981746	1.4279918864097363	0.4746450304259635	0.09127789046653144	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	569	1379	1920	75	29	28	2.4235500878734624	0.13181019332161686	0.050966608084358524	0.0492091388400703	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	307	1381	2154	1193	405	60	4.498371335504886	3.8859934853420195	1.3192182410423452	0.19543973941368079	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	458	1426	2263	1112	369	56	3.11353711790393	2.427947598253275	0.8056768558951966	0.1222707423580786	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	389	1475	2904	1132	377	60	3.7917737789203083	2.910025706940874	0.9691516709511568	0.15424164524421594	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	418	1120	3372	894	296	40	2.6794258373205744	2.138755980861244	0.7081339712918661	0.09569377990430622	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	301	1132	3497	724	245	43	3.7607973421926912	2.4053156146179404	0.813953488372093	0.14285714285714285	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	504	1690	3559	1249	424	66	3.3531746031746033	2.4781746031746033	0.8412698412698413	0.13095238095238096	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	465	1431	3590	1139	369	56	3.07741935483871	2.4494623655913976	0.7935483870967742	0.12043010752688173	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	279	1273	4043	1103	363	55	4.562724014336918	3.953405017921147	1.3010752688172043	0.1971326164874552	1	object	L4	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	497	1481	4292	1034	341	53	2.9798792756539236	2.080482897384306	0.6861167002012073	0.10663983903420524	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	484	1284	4417	85	31	23	2.652892561983471	0.1756198347107438	0.0640495867768595	0.047520661157024795	0.9999999999999352	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	459	1339	4605	951	310	45	2.917211328976035	2.0718954248366015	0.6753812636165577	0.09803921568627451	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	383	1031	4777	729	237	34	2.691906005221932	1.9033942558746737	0.618798955613577	0.08877284595300261	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	497	1297	5605	67	24	18	2.6096579476861166	0.13480885311871227	0.0482897384305835	0.03621730382293763	0.9999999999204401	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	706	1689	5714	1175	370	50	2.3923512747875355	1.6643059490084986	0.5240793201133145	0.0708215297450425	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	6	0	396	1456	6510	1220	399	64	3.676767676767677	3.080808080808081	1.0075757575757576	0.16161616161616163	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	448	940	0	722	240	32	2.0982142857142856	1.6116071428571428	0.5357142857142857	0.07142857142857142	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	357	1177	63	744	253	42	3.2969187675070026	2.0840336134453783	0.7086834733893558	0.11764705882352941	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	392	1519	1156	88	34	27	3.875	0.22448979591836735	0.08673469387755102	0.06887755102040816	0.999999945724137	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	457	1105	1468	641	216	42	2.4179431072210065	1.4026258205689277	0.4726477024070022	0.09190371991247265	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	453	1358	1703	1003	326	45	2.9977924944812364	2.2141280353200883	0.7196467991169978	0.09933774834437085	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	424	1275	2451	64	30	24	3.0070754716981134	0.1509433962264151	0.07075471698113207	0.05660377358490566	0.9999999999988327	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	681	2151	2841	118	52	43	3.158590308370044	0.17327459618208516	0.0763582966226138	0.0631424375917768	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	649	2096	2904	1447	474	69	3.2295839753466873	2.2295839753466873	0.7303543913713405	0.10631741140215717	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	646	2117	3231	1447	469	74	3.277089783281734	2.239938080495356	0.7260061919504643	0.11455108359133127	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	787	1877	3294	1402	425	65	2.3850063532401524	1.781448538754765	0.5400254129606099	0.08259212198221093	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	452	1055	3419	601	203	36	2.334070796460177	1.329646017699115	0.4491150442477876	0.07964601769911504	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	305	1421	3465	95	35	26	4.659016393442623	0.3114754098360656	0.11475409836065574	0.08524590163934426	0.9999479486689494	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	448	1385	3465	1045	340	46	3.091517857142857	2.3325892857142856	0.7589285714285714	0.10267857142857142	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	455	1412	3810	96	33	25	3.1032967032967034	0.210989010989011	0.07252747252747253	0.054945054945054944	0.9999999999632517	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	441	1077	4168	594	199	35	2.442176870748299	1.346938775510204	0.4512471655328798	0.07936507936507936	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	7	0	520	1880	4184	106	45	32	3.6153846153846154	0.20384615384615384	0.08653846153846154	0.06153846153846154	0.9999999999968039	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	8	0	422	1055	0	640	207	35	2.5	1.5165876777251184	0.490521327014218	0.08293838862559241	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	8	0	435	1188	109	65	26	19	2.731034482758621	0.14942528735632185	0.059770114942528735	0.04367816091954023	0.9999999999516714	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	8	0	475	1361	312	1053	352	46	2.865263157894737	2.216842105263158	0.7410526315789474	0.0968421052631579	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	8	0	64	102	1466	40	19	8	1.59375	0.625	0.296875	0.125	0.9999993920430718	object	L1	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	8	0	258	1150	2091	707	238	48	4.457364341085271	2.74031007751938	0.9224806201550387	0.18604651162790697	1	object	L4	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	8	0	445	1031	2544	645	212	41	2.31685393258427	1.449438202247191	0.4764044943820225	0.09213483146067415	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	8	0	365	1440	3731	710	246	51	3.9452054794520546	1.9452054794520548	0.673972602739726	0.13972602739726028	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	8	0	400	915	4121	533	174	30	2.2875	1.3325	0.435	0.075	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	8	0	439	1037	5230	624	211	32	2.3621867881548977	1.4214123006833712	0.4806378132118451	0.07289293849658314	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	8	0	234	935	5417	633	210	36	3.9957264957264957	2.7051282051282053	0.8974358974358975	0.15384615384615385	1	object	L4	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	8	0	456	1147	5479	672	216	38	2.5153508771929824	1.4736842105263157	0.47368421052631576	0.08333333333333333	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	8	0	444	1135	5667	801	261	41	2.5563063063063063	1.804054054054054	0.5878378378378378	0.09234234234234234	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	9	0	294	1189	0	773	257	41	4.04421768707483	2.629251700680272	0.8741496598639455	0.13945578231292516	1	object	L4	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	9	0	289	1109	906	1744	646	79	3.837370242214533	6.034602076124568	2.235294117647059	0.27335640138408307	1	object	L4	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	9	0	372	1640	1015	1379	464	72	4.408602150537634	3.706989247311828	1.2473118279569892	0.1935483870967742	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	9	0	415	1009	1031	620	205	37	2.4313253012048195	1.4939759036144578	0.4939759036144578	0.0891566265060241	1	object	adult	ECA1082	DMSO	None	FALSE
20210330	abzdom	NA	NA	2	E	9	0	355	1589	1982	1280	417	64	4.476056338028169	3.6056338028169015	1.1746478873239437	0.18028169014084508	1	object	adult	ECA1082	DMSO	None	FALSE
